10005204	আরে কাউয়ার কিছু দিন পরে আপনার নীতি থাকবে না, আপনি দেশের জুতো মারতে দেশের জনগণের কাছে যাবেন। আপনি যদি এই সময়টি উদযাপন করার সুযোগ না পান তবে যদি শামিম ওসমানের মতো বোগ্রা না করতে পারে তবে দেশের লোকেরা পালানোর কোনও সুযোগ নেই এবং দেশের লোকেরা তাদের জুতোকে পোলিশ করার কোনও সুযোগ নেই।	Abusive
10005205	৫ ই ডিসেম্বর, কিছু সময়ের জন্য কান্নাকাটি এবং কান্নার জন্য রক্ত ​​সুবিধাবঞ্চিত হবে না।	None
10005206	আল্লাহ ফখরুল সাহেব দ্রুত জামিনের ব্যবস্থা করুন	None
10005207	এই আমার স্বপ্ন ছিল	None
10005208	এশিয়া কাপ ট্রফি লক্ষ্যটির চেয়ে কিছুটা ভাল বাড়িতে আসছে, যাতে একটি শোরুমের উদ্বোধন করা যায়।	Abusive
10005209	টিভির চিকিত্সায় সময় ভাল হয়েছে	None
10005210	ফাঁস টিভি নামটি আগে দেওয়া উচিত ছিল	Abusive
10005211	পিকে হালদার একা পনেরো পারমাণবিক বিদ্যুৎ কেন্দ্র নিয়ে ড্যাডাল্যান্ডে পালিয়ে গিয়েছিলেন	Abusive
10005212	তারা যতই করুক না কেন, তারা নির্মম বাহিনীকে ভুলে যাবে না।	Abusive
10005213	আমেরিকান স্বপ্নগুলি রাশিয়ার ভয়	None
10005214	পর্যটন অঞ্চলের লোকেরা খুব মাখন তাই তাদের পরিত্যাগ করা উচিত	None
10005215	আমেরিকান ব্রোকার নাস্তিক ইস্রায়েল, ইস্রায়েল সহ, দেশের দেশকে সতর্ক করার জন্য ইউরোপ ইউনিয়নের কাজ, তবে অস্ত্রের ব্যবসায়ের সাথে কোনও সম্পর্ক নেই।	Political Hate
10005216	আমিও এই সম্মান করব	None
10005217	ভারতে, ভারতে তাদের পরিশীলিত আগাছা ভাল ব্যবহার করার জন্য চীনকে দাঁত -ব্রেকিং জবাব দেওয়া উচিত।	Political Hate
10005218	মাশরাফ এই ভোটের অন্যতম চোর, দেশের গণতান্ত্রিক জনগণের সাথে শেখ হাসিনার সাথে হাত মিলিয়ে মিরজাফফারি	Political Hate
